id;date;user_id;original_tweet_id;fecha_original;user_original
1,88E+23;10/01/2025 21:23;1,71E+23;1,88E+23;10/01/2025 0:00;@gazetesozcu
1,88E+23;15/01/2025 8:16;61189897;1,88E+23;15/01/2025 0:00;@Haberturk
1,88E+23;15/01/2025 8:29;1,53E+23;1,88E+23;15/01/2025 0:00;@Haberturk
1,88E+23;15/01/2025 9:15;1,49E+23;1,88E+23;15/01/2025 0:00;@Haberturk
1,88E+23;15/01/2025 8:29;284265391;1,88E+23;15/01/2025 0:00;@Haberturk
1,90E+23;06/03/2025 18:49;33290671;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:17;1309603015;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:27;7,49E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:19;1,66E+21;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:23;21564446;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:08;29894001;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:18;1,88E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:50;1,59E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:22;270116795;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:54;2901296203;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 20:32;7,54E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:42;227550064;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:58;1,86E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:24;1,85E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:42;1,80E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:18;8,27E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;07/03/2025 0:31;28757842;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:46;109351398;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:56;8,00E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:18;1,85E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:34;1,86E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:55;9,53E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:54;1,67E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:47;1,55E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;07/03/2025 3:28;1,67E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:43;63057181;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:27;1,83E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:48;1,88E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:55;1,51E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:44;32887748;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:04;1,59E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:46;8,82E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 20:11;1,45E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:52;1,87E+22;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 19:09;1,85E+23;1,90E+23;06/03/2025 0:00;@nypost
1,90E+23;06/03/2025 18:37;2735279040;1,90E+23;06/03/2025 0:00;@nypost
1,89E+23;21/02/2025 15:26;1,69E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:08;1,47E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:10;1,62E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:09;1,81E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:09;1,58E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:09;1,49E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:18;1,59E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:18;1,81E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:18;2330428670;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:13;318569678;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 16:52;519976943;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:11;1,40E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:22;2401087727;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:20;1,59E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:42;1,75E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:57;1,25E+22;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:22;1,86E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:09;1,19E+23;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:27;3395535717;1,89E+23;21/02/2025 0:00;@nypost
1,89E+23;21/02/2025 15:25;3395535717;1,89E+23;21/02/2025 0:00;@nypost
1,88E+23;13/01/2025 17:11;1,48E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:45;219809191;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:49;1,59E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:47;33766759;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:58;1,46E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:53;8,91E+22;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:02;1,56E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:26;1,42E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:44;1,75E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:45;1,29E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:46;1,48E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:55;3274923696;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:46;1,85E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:46;1,52E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:43;1,51E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:54;532664440;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:53;2382556549;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:53;1,58E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:30;1,83E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:27;4697958108;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:50;1,66E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:49;1,45E+21;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:04;2327923932;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:00;634004353;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 20:51;1,83E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:57;1,76E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:55;1,71E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:38;1,59E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:48;20640476;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:55;1,75E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 20:54;1,66E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:48;28735976;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:52;1063784652;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 17:05;1,49E+21;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:54;7,52E+22;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:45;1575622086;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:49;1,84E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:52;83254729;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:58;1,36E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;13/01/2025 16:47;1,82E+23;1,88E+23;13/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:51;2902031256;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:44;343781572;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:05;1,52E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:53;4803685273;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:46;1,59E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:53;1,30E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:49;8,78E+22;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:43;7,56E+21;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:04;8,06E+22;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:41;1,79E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:44;1,84E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:57;8,19E+22;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:15;1,71E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:19;1,54E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:44;270191518;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:43;453322416;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:43;1,86E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:43;40039456;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:43;1,45E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:45;29926646;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:55;1,59E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:47;45914605;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:00;46719293;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:50;131934248;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:47;1,44E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:42;8,65E+22;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:46;282250639;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:16;1,36E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:08;1,52E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:15;1,61E+22;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:11;1,51E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 5:00;63621284;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 5:23;1,59E+23;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 4:28;106196570;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 15:00;1,64E+22;1,88E+23;11/01/2025 0:00;@nypost
1,88E+23;11/01/2025 3:54;1600286874;1,88E+23;11/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:43;32598110;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:46;343781572;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:37;1,52E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:37;1,59E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:36;1,86E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:38;1,69E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:37;1,69E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:46;2204338525;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:36;14709768;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:39;1,63E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:44;7,48E+22;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:42;7,48E+22;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;11/01/2025 2:15;1,75E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:36;53500451;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:38;1,68E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:39;1,47E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:37;9,83E+22;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:46;1,52E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+23;10/01/2025 20:13;1,86E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+23;10/01/2025 20:16;1,80E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:46;1,52E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+23;10/01/2025 20:32;1,55E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+23;10/01/2025 20:23;1,70E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+22;10/01/2025 19:37;1,49E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+23;10/01/2025 20:32;1,45E+23;1,88E+22;10/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:33;1,48E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:33;1,73E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:36;1,59E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:33;1,84E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:33;1,09E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:34;1,27E+22;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:35;1,72E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:45;4487690476;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:35;7,80E+22;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:36;1,70E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:35;1,35E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:33;1,12E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:46;1,83E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 18:29;1,71E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:37;1,44E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:36;8,67E+22;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:38;1,58E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:48;1,80E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:38;1,26E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:34;1,59E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:51;588755712;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:39;1176763194;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 18:03;258401499;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:40;1,85E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 21:58;1,66E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:57;8,14E+22;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:33;1,86E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 18:20;1,85E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:43;1,85E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:50;1,14E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 18:23;1,83E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:33;1,51E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:42;1,45E+23;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;10/01/2025 4:01;304996699;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:38;741562159;1,88E+23;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 18:44;898946995;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 16:59;1,41E+21;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:23;1,79E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 16:59;1,57E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:13;392444278;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:17;109855043;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;10/01/2025 0:06;134940700;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:00;1,73E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 16:58;447923866;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 16:58;1,82E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:07;1,88E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:00;7,48E+22;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:08;1,85E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;10/01/2025 3:28;1,65E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:19;1,13E+22;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:18;1,83E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:18;1,83E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:01;1,83E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:01;27741247;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:19;1235570179;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 16:58;1,85E+22;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 18:41;506886085;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 19:57;92518049;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 16:57;1,79E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 16:58;1,64E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+22;09/01/2025 17:00;1,35E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 18:31;1,11E+23;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;09/01/2025 17:39;321743011;1,88E+22;09/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:21;1,69E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:24;1,52E+22;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:32;1955786760;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 17:03;8,19E+22;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:19;1,68E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:37;9,01E+22;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:26;1,20E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:48;1,15E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:18;1,64E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:21;1,66E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:18;356282741;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:19;1,21E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:46;1,63E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:26;124946841;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:22;85180302;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:30;1,68E+22;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:23;1,59E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:33;1,82E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:28;1,28E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;13/01/2025 14:23;1,45E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;13/01/2025 14:22;1,45E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:33;1,52E+22;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:35;7,96E+22;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:38;1,33E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:30;1,62E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:59;1635638846;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 17:20;68423830;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 17:02;8,65E+22;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:31;1955786760;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:19;1,35E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:18;1,79E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:54;1,78E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:21;1643289842;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;08/01/2025 16:25;1,36E+23;1,88E+23;08/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:01;1,39E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:05;1,73E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:12;37582765;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:03;1,74E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;08/01/2025 1:46;1,21E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:15;1,86E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:11;1,76E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:03;1,50E+22;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:06;1,82E+22;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:03;2693848200;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:04;1,83E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:11;1,86E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:06;8,30E+22;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 23:45;1,10E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:02;253428554;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:04;2635505003;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:03;28043113;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;09/01/2025 22:49;1,69E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 23:04;1,60E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:03;1,59E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:11;1,72E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;08/01/2025 15:17;26167440;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 23:18;1,59E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:08;1,59E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:17;1,56E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:21;1,51E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:06;619571236;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;08/01/2025 11:00;8,96E+22;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 21:57;1,39E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:01;1,64E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 21:59;1,86E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:01;4487690476;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:00;1,73E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 21:58;1,52E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:04;1,62E+23;1,88E+23;07/01/2025 0:00;@nypost
1,88E+23;07/01/2025 22:00;28712587;1,88E+23;07/01/2025 0:00;@nypost
